"Asha Bhosle",12975,1310,"Other Concerts"
"Ashanti",3848,1310,"Other Concerts"
"Ashes of Soma",9970,1310,"Other Concerts"
"Ashes Remain",12198,1310,"Other Concerts"
"Asheville Symphony",11027,1310,"Other Concerts"
"Ashford and Simpson",7199,1310,"Other Concerts"
"Ashlee Simpson",6389,1310,"Other Concerts"
"Ashley Parker Angel",8438,1310,"Other Concerts"
"Ashton Allen",9134,1310,"Other Concerts"
"Asia",1880,1304,"Classic Rock"
"Asleep",10044,1310,"Other Concerts"
"Asleep at the Wheel",2385,1310,"Other Concerts"
"Asobi Seksu",8729,1310,"Other Concerts"
"Assalant",9939,1310,"Other Concerts"
"Assembly of Dust",8049,1310,"Other Concerts"
"Asylum Street Spankers",8275,1310,"Other Concerts"
"At All Costs",13232,1310,"Other Concerts"
"At No End",9691,1310,"Other Concerts"
"At The Drive In",1656,1310,"Other Concerts"
"Ataris",4043,1301,"Alternative Rock"
"Aterciopelados",8793,1310,"Other Concerts"
"Atlanta All-Star Grunge Tribute Night",5873,1310,"Other Concerts"
"Atlanta Blues Festival",8384,1310,"Other Concerts"
"Atlanta Jazz Festival",1928,1310,"Other Concerts"
"Atlanta Rhythm Section",10209,1310,"Other Concerts"
"Atlanta Summer Jam",10400,1310,"Other Concerts"
"Atlanta Symphony Orchestra",4819,1305,"Classical and Orchestra"
"Atmosphere",5076,1310,"Other Concerts"
"Atomic Punks",4970,1304,"Classic Rock"
"Atreyu",6493,1310,"Other Concerts"
"Audio Adrenaline",6982,1310,"Other Concerts"
"Audioslave",3912,1310,"Other Concerts"
"Audra McDonald",967,1310,"Other Concerts"
"August Burns Red",12671,1310,"Other Concerts"
"Augustana",8441,1310,"Other Concerts"
"Auralust",11158,1310,"Other Concerts"
"Austin City Limits Festival",4605,1307,"Festivals and Special Shows"
"Australian Pink Floyd Show",5203,1310,"Other Concerts"
"Autechre",6733,1310,"Other Concerts"
"Authority Zero",4847,1312,"Punk Rock"
"Autolux",6653,1310,"Other Concerts"
"Autopilot Off",6672,1310,"Other Concerts"
"Autumn Blaze",5760,1310,"Other Concerts"
"Avail",9189,1310,"Other Concerts"
"Avalon",2055,1311,"Pop"
"Avant",9785,1310,"Other Concerts"
"Avenged Sevenfold",5057,1310,"Other Concerts"
"Aventura",8088,1313,"R&B"
"Aventurera",5766,1310,"Other Concerts"
"Average White Band",968,1313,"R&B"
"Avo",9863,1310,"Other Concerts"
"AVP After Party",13138,1310,"Other Concerts"
"Avril Lavigne",3062,1311,"Pop"
"Awol One",9768,1310,"Other Concerts"
"B 96 Halloween Bash",1102,1310,"Other Concerts"
"B 96 Summer Bash",1694,1307,"Festivals and Special Shows"
"B Side Players",7468,1310,"Other Concerts"
"B Street Band",11889,1310,"Other Concerts"
"B'z",4559,1310,"Other Concerts"
"B-52s",55,1301,"Alternative Rock"
"B-93 Holiday Howdown",11776,1310,"Other Concerts"
"B-Girl Be",9957,1310,"Other Concerts"
"B.E. Taylor Christmas Concert",7738,1310,"Other Concerts"
"B.G.",11566,1310,"Other Concerts"
"B102.7 Birthday Blowout",1974,1310,"Other Concerts"
"b2k",2671,1310,"Other Concerts"
"B5",8995,1310,"Other Concerts"
"B93 Birthday Bash",9310,1310,"Other Concerts"
"Baaba Maal",9025,1310,"Other Concerts"
"Baby Bash",7728,1310,"Other Concerts"
"Baby Disco",11605,1310,"Other Concerts"
"Baby Loves Disco",9288,1310,"Other Concerts"
"Babyshambles",6582,1310,"Other Concerts"
"Bacilos",5424,1310,"Other Concerts"
"Back Beat - Tribute to the Beatles",13139,1310,"Other Concerts"
"Back Door Slam",13704,1310,"Other Concerts"
"Back In Black",12067,1310,"Other Concerts"
"Back of the Moon",14159,1310,"Other Concerts"
"Back To Old School",13906,1310,"Other Concerts"
"Back to School Bash",13807,1310,"Other Concerts"
"Backline",12302,1310,"Other Concerts"
"Backstreet Boys",56,1310,"Other Concerts"
"Backyard Tire Fire",10653,1310,"Other Concerts"
"Bacon Brothers",4472,1310,"Other Concerts"
"Bad Acid Trip",11273,1310,"Other Concerts"
"Bad Brains",11146,1310,"Other Concerts"
"Bad Company",57,1310,"Other Concerts"
"Bad Examples",11507,1310,"Other Concerts"
"Bad Manners",14896,1310,"Other Concerts"
"Bad Medicine",8311,1310,"Other Concerts"
"Bad Religion",1322,1310,"Other Concerts"
"Badfish",7760,1301,"Alternative Rock"
"Badly Drawn Boy",3520,1310,"Other Concerts"
"Bailando Por Un Sonidero",14175,1310,"Other Concerts"
"Bakapalooza",6265,1310,"Other Concerts"
"Balcony View",12199,1310,"Other Concerts"
"Baldwin Brothers",10327,1310,"Other Concerts"
"Balkan Beat Box",8705,1310,"Other Concerts"
"Ballyhoo",12200,1310,"Other Concerts"
"Baltimore Shankfest",12202,1310,"Other Concerts"
"Baltimore Symphony Orchestra",13876,1310,"Other Concerts"
"Bamboozle",8066,1310,"Other Concerts"
"Bambu Station",11785,1310,"Other Concerts"
"Band Battlefest",12201,1310,"Other Concerts"
"Band Camp",12373,1310,"Other Concerts"
"Band of Horses",9287,1310,"Other Concerts"
"Banda Cuisillos",14014,1310,"Other Concerts"
"Banda El Recodo",4034,1310,"Other Concerts"
"Bandb",12281,1310,"Other Concerts"
"Bands Across Kansas City",11427,1310,"Other Concerts"
"Bane",10043,1310,"Other Concerts"
"Bang Bang Bang",13613,1310,"Other Concerts"
"Bang Camaro",12303,1310,"Other Concerts"
"Bang Music Festival",11316,1310,"Other Concerts"
"Bang Tango",11944,1310,"Other Concerts"
"Baptized X Fire",12068,1310,"Other Concerts"
"Bar 7",1968,1310,"Other Concerts"
"Barbara Bush",61,1310,"Other Concerts"
"Barbra Streisand",62,1310,"Other Concerts"
"Barden's Big Game Weekend Friday Kickoff",8359,1310,"Other Concerts"
"Bardo Pond",9342,1310,"Other Concerts"
"Bare Knuckle Conflict",12304,1310,"Other Concerts"
"Barefoot",8511,1310,"Other Concerts"
"Barenaked Ladies",63,1301,"Alternative Rock"
"Barking Tuna Festival",10850,1310,"Other Concerts"
"Barrington Levy",9809,1310,"Other Concerts"
"Barry Manilow",65,1300,"Adult Contemporary"
"Bart Crow",14828,1310,"Other Concerts"
"Basement Bhangra Bday",12783,1310,"Other Concerts"
"Basement Jaxx",7058,1310,"Other Concerts"
"Basia",6750,1310,"Other Concerts"
"Basil Twist's Underwater Symphonie Fantastique",4390,1310,"Other Concerts"
"Bassnectar",14458,1310,"Other Concerts"
"Bat for Lashes",14174,1310,"Other Concerts"
"Batteries Released",14075,1310,"Other Concerts"
"Battery",8750,1308,"Hard Rock"
"Battle for Kamelot and Epica",9998,1310,"Other Concerts"
"Battle for Myspace",12859,1310,"Other Concerts"
"Battle for Pointfest",12672,1310,"Other Concerts"
"Battle of the Bands",6277,1306,"Country and Folk"
"Battle of the DJ's",9861,1309,"Hip Hop and Rap"
"Battle of the Underage Underground",13140,1310,"Other Concerts"
"Battle Ready Allstars",12069,1310,"Other Concerts"
"Battlefield Band",8286,1310,"Other Concerts"
"Battleground",10089,1310,"Other Concerts"
"Battles",14126,1310,"Other Concerts"
"Bauer's Green All Star Jam",13564,1310,"Other Concerts"
"Bauhaus",7549,1310,"Other Concerts"
"Bavarian Radio Symphony Orchestra",10161,1310,"Other Concerts"
"Bay to the A Tour",11028,1310,"Other Concerts"
"Bayside",8279,1310,"Other Concerts"
"BB King",67,1303,"Blues and Jazz"
"BB King Blues Festival",5368,1307,"Festivals and Special Shows"
"BB Kings 80th Birthday Celebration",6977,1310,"Other Concerts"
"BC",11884,1310,"Other Concerts"
"BC Cancer Foundation Benefit",3502,1310,"Other Concerts"
"Be Your Own Pet",9343,1310,"Other Concerts"
"Beach Boys",68,1304,"Classic Rock"
"Beach Boys Beach Party",8541,1310,"Other Concerts"
"Beach House",14789,1310,"Other Concerts"
"Beachball",4469,1310,"Other Concerts"
"Beale Street Music Festival",2750,1310,"Other Concerts"
"Bear Claw",8730,1310,"Other Concerts"
"Bear in the Big Blue House",1368,1310,"Other Concerts"
"Beastie Boys",69,1309,"Hip Hop and Rap"
"Beat It Wally",12028,1310,"Other Concerts"
"Beatallica",14076,1310,"Other Concerts"
"Beaten Awake",11537,1310,"Other Concerts"
"Beatlemania",2888,1303,"Blues and Jazz"
"Beatles Celebration",12738,1310,"Other Concerts"
"Beatnuts",11608,1310,"Other Concerts"
"Beau Coup",8563,1310,"Other Concerts"
"Beausoleil",4750,1308,"Hard Rock"
"Beausoleil Avec Michael Doucet",11473,1310,"Other Concerts"
"Beaux Arts Trio",13065,1310,"Other Concerts"
"Beaver Brothers",14035,1310,"Other Concerts"
"Bebe",9822,1310,"Other Concerts"
"Bebe Neuwirth",5895,1310,"Other Concerts"
"Bebel Gilberto",1534,1315,"World Concerts"
"Bebo and Cigala",5691,1310,"Other Concerts"
"Beck",71,1310,"Other Concerts"
"Bedouin Soundclash",7902,1310,"Other Concerts"
"Bee Gees",7566,1310,"Other Concerts"
"Beenie Man",3601,1310,"Other Concerts"
"Beer Babes & Bands",2950,1310,"Other Concerts"
"Beer Drinkers & Hell Raisers Tour",4199,1310,"Other Concerts"
"Beer Nuts",8619,1310,"Other Concerts"
"Beethoven Cycle: 1, 2",7575,1310,"Other Concerts"
"Beethoven Cycle: the Ninth",7579,1310,"Other Concerts"
"Beethoven Piano Sonatas",9833,1310,"Other Concerts"
"Before I Die",12313,1310,"Other Concerts"
"Before We Forget",13023,1310,"Other Concerts"
"Behemoth",13589,1310,"Other Concerts"
"Beirut",14095,1310,"Other Concerts"
"Bela Fleck",10848,1310,"Other Concerts"
"Bela Fleck & The Flecktones",72,1306,"Country and Folk"
"Bela Fleck Acoustic Trio",6945,1310,"Other Concerts"
"Belanova",10282,1310,"Other Concerts"
"Belinda Carlisle",3851,1310,"Other Concerts"
"Bell Biv Devoe",14528,1310,"Other Concerts"
"Bell Orchestre",9248,1310,"Other Concerts"
"Bell X1",14918,1310,"Other Concerts"
"Bell, Book & Candle",13066,1307,"Festivals and Special Shows"
"Bella Donna Stevie Nicks Trib",5085,1310,"Other Concerts"
"Bellamy Brothers",8041,1310,"Other Concerts"
"Belle and Sebastian",2050,1310,"Other Concerts"
"Belle Morte",12005,1310,"Other Concerts"
"Belleayre Music Festival",9447,1310,"Other Concerts"
"Bellrays",9619,1310,"Other Concerts"
"Bellydance Superstars",8141,1310,"Other Concerts"
"Beloved",6562,1310,"Other Concerts"
"Ben E. King",2280,1310,"Other Concerts"
"Ben Elton",4262,1310,"Other Concerts"
"Ben Folds",73,1310,"Other Concerts"
"Ben Gibbard",12724,1310,"Other Concerts"
"Ben Harper",74,1301,"Alternative Rock"
"Ben Jelen",13953,1310,"Other Concerts"
"Ben Kenney",14671,1310,"Other Concerts"
"Ben Kweller",4041,1310,"Other Concerts"
"Ben Lee",7074,1310,"Other Concerts"
"Ben Taylor Band",4292,1310,"Other Concerts"
"Beneath the Massacre",14830,1310,"Other Concerts"
"Beneath the Sky",12203,1310,"Other Concerts"
"Benevento Russo Duo",6237,1310,"Other Concerts"
"Benise",4636,1315,"World Concerts"
"Benito Cabrera",12426,1310,"Other Concerts"
"Benni Hemm Hemm",13499,1310,"Other Concerts"
"Bennie Maupin",13366,1310,"Other Concerts"
"Benny Carter",12784,1310,"Other Concerts"
"Beoga",13457,1310,"Other Concerts"
"Beres Hammond",4088,1310,"Other Concerts"
"Bering Strait",4179,1310,"Other Concerts"
"Berkeley Jazz Fest",7255,1310,"Other Concerts"
"Berlin",1758,1301,"Alternative Rock"
"Berliner Philharmoniker",13871,1310,"Other Concerts"
"Bernadette Peters",76,1310,"Other Concerts"
"Bernard Allison",9870,1310,"Other Concerts"
"Bernard Lachance",13609,1310,"Other Concerts"
"Bernie Worrell",9509,1310,"Other Concerts"
"Bernstein & Gershwin",7770,1310,"Other Concerts"
"Berry, Boggus, and Dean",1817,1310,"Other Concerts"
"Bert Susanka",14242,1310,"Other Concerts"
"Best Damn White Party",13141,1310,"Other Concerts"
"Best of Both Worlds",12480,1310,"Other Concerts"
"Best of Club Wars",13234,1310,"Other Concerts"
"Best of Doo Wop",7598,1310,"Other Concerts"
"Best of the Beat Awards",12265,1310,"Other Concerts"
"Best of the Best",12628,1310,"Other Concerts"
"Best of Tuesday Night Terror",12643,1310,"Other Concerts"
"BET Awards",4479,1310,"Other Concerts"
"BET Comedy Awards",7717,1310,"Other Concerts"
"BET Hip-Hop Awards",14336,1310,"Other Concerts"
"Beth Orton",3055,1310,"Other Concerts"
"Bette Midler",77,1300,"Adult Contemporary"
"Better Than Ezra",78,1301,"Alternative Rock"
"Bettie Serveert",10363,1310,"Other Concerts"
"Betty",9794,1310,"Other Concerts"
"Betty Buckley",79,1310,"Other Concerts"
"Betty Lavette",8109,1310,"Other Concerts"
"Bettye Lavette",11701,1310,"Other Concerts"
"Between Home & Serenity",9468,1310,"Other Concerts"
"Between the Buried and Me",13455,1310,"Other Concerts"
"Between the Trees",14457,1310,"Other Concerts"
"Beverly Knight",6767,1310,"Other Concerts"
"Beyonce",4987,1313,"R&B"
"Beyonce After Party",14100,1310,"Other Concerts"
"Beyond Fear",10849,1310,"Other Concerts"
"Beyond Ridiculous",13365,1310,"Other Concerts"
"Beyond This Point",13705,1310,"Other Concerts"
"BFA Senior Dance Concert",10904,1310,"Other Concerts"
"Bhangra Fusion",12551,1310,"Other Concerts"
"Biava Quartet",13067,1310,"Other Concerts"
"Bible of the Devil",8571,1310,"Other Concerts"
"Bicycle Tricycle",9344,1310,"Other Concerts"
"Bif Naked",7822,1310,"Other Concerts"
"Big & Rich",5834,1306,"Country and Folk"
"Big Bad Voodoo Daddy",82,1303,"Blues and Jazz"
"Big Band Bash",9631,1310,"Other Concerts"
"Big Boi",5598,1310,"Other Concerts"
"Big Business",13235,1310,"Other Concerts"
"Big City Rock",9867,1310,"Other Concerts"
"Big D and the Kids Table",7599,1310,"Other Concerts"
"Big Daddy's Doo Wop SH'bop",8116,1310,"Other Concerts"
"Big Day Off",1919,1310,"Other Concerts"
"Big Dude's Music Showcase",9773,1310,"Other Concerts"
"Big Dumb Face",1637,1310,"Other Concerts"
"Big Head Todd & the Monsters",83,1303,"Blues and Jazz"
"Big Hole Swiss",9144,1310,"Other Concerts"
"Big O Rock Show",4181,1310,"Other Concerts"
"Big Orange Cone",11885,1310,"Other Concerts"
"Big Provider",11508,1310,"Other Concerts"
"Big Rock N Roll Roots Revue",5126,1310,"Other Concerts"
"Big Sandy",9557,1310,"Other Concerts"
"Big Shizzo",4887,1310,"Other Concerts"
"Big Shot",7160,1310,"Other Concerts"
"Big Smith",10432,1310,"Other Concerts"
"Big State Festival",13081,1310,"Other Concerts"
"Big Sugar",4903,1310,"Other Concerts"
"Big Summer Classic",7360,1310,"Other Concerts"
"Big Tigger",10305,1310,"Other Concerts"
"Big Tymers",3910,1310,"Other Concerts"
"Big Wu",8953,1310,"Other Concerts"
"Bill Anderson",7361,1310,"Other Concerts"
"Bill Bynum and Company",13233,1310,"Other Concerts"
"Bill Callahan",14955,1310,"Other Concerts"
"Bill Charlap Trio",14044,1310,"Other Concerts"
"Bill Deasy",9810,1310,"Other Concerts"
"Bill Frisell",8896,1310,"Other Concerts"
"Bill Gaither",3016,1306,"Country and Folk"
"Bill Gaither & Homecoming Friends",5080,1306,"Country and Folk"
"Bill Graham",8014,1310,"Other Concerts"
"Bill Haley and his Comets",7134,1310,"Other Concerts"
"Bill Kirchen",14673,1310,"Other Concerts"
"Bill Medley",5519,1300,"Adult Contemporary"
"Bill O'Reilly",4446,1310,"Other Concerts"
"Bill Staines",10851,1310,"Other Concerts"
"Bill Wyman",1982,1310,"Other Concerts"
"Bill's Birthday Bash",14559,1310,"Other Concerts"
"Billboard Music Awards",1377,1310,"Other Concerts"
"Billy Bacon",10554,1310,"Other Concerts"
"Billy Bob Thornton",2748,1310,"Other Concerts"
"Billy Bragg",8010,1310,"Other Concerts"
"Billy Branch",13937,1310,"Other Concerts"
"Billy Corgan",5382,1310,"Other Concerts"
"Billy Currington",8015,1306,"Country and Folk"
"Billy Dean",7133,1310,"Other Concerts"
"Billy Emerson",1823,1310,"Other Concerts"
"Billy Gilman",2264,1310,"Other Concerts"
"Billy Idol",1705,1310,"Other Concerts"
"Billy Joe Shaver",5700,1310,"Other Concerts"
"Billy Joel",86,1310,"Other Concerts"
"Billy Ocean",8801,1300,"Adult Contemporary"
"Billy Ray Cyrus",87,1310,"Other Concerts"
"Billy Sheehan",11886,1310,"Other Concerts"
"Billy Talent",4991,1312,"Punk Rock"
"Binary Star",9558,1310,"Other Concerts"
"Bindlestiff Family Cirkus",13236,1310,"Other Concerts"
"Bio Ritmo",9864,1310,"Other Concerts"
"Birdmonster",9862,1310,"Other Concerts"
"Bitch",12070,1310,"Other Concerts"
"Bitch Slap Barbie",11609,1310,"Other Concerts"
"Bitter:Sweet",13237,1310,"Other Concerts"
"Biz Markie",2527,1309,"Hip Hop and Rap"
"Bizarre",12204,1310,"Other Concerts"
"Bizintine",10364,1310,"Other Concerts"
"Bizzy Bone",8930,1310,"Other Concerts"
"BJ Thomas",2281,1310,"Other Concerts"
"Bjork",2087,1301,"Alternative Rock"
"Bjorn Again",2616,1311,"Pop"
"Black",2762,1310,"Other Concerts"
"Black 47",8287,1310,"Other Concerts"
"Black Angels",9519,1301,"Alternative Rock"
"Black Crowes",88,1301,"Alternative Rock"
"Black Dice",14550,1310,"Other Concerts"
"Black Dog",11451,1310,"Other Concerts"
"Black Eyed Peas",4919,1310,"Other Concerts"
"Black Eyed Susan",1793,1310,"Other Concerts"
"Black Flag",4499,1310,"Other Concerts"
"Black Frog",12673,1310,"Other Concerts"
"Black Label Society",6492,1310,"Other Concerts"
"Black Light Burns",13702,1310,"Other Concerts"
"Black Market Hero",12064,1310,"Other Concerts"
"Black Mountain",13850,1310,"Other Concerts"
"Black Music Matters",11278,1310,"Other Concerts"
"Black Rebel Motorcycle Club",4568,1301,"Alternative Rock"
"Black Sabbath",89,1310,"Other Concerts"
"Black Sheep",11702,1310,"Other Concerts"
"Black Stone Cherry",13238,1310,"Other Concerts"
"Black Sun Empire",13239,1310,"Other Concerts"
"Black Tie & Boots Ball",6283,1310,"Other Concerts"
"Black Tie Dynasty",11945,1310,"Other Concerts"
"Black Uhuru",2892,1310,"Other Concerts"
"Blackalicious",6628,1310,"Other Concerts"
"Blackberry Smoke",14160,1310,"Other Concerts"
"Blackest of the Black",7483,1310,"Other Concerts"
"Blackfoot",9063,1310,"Other Concerts"
"Blackhawk",1460,1310,"Other Concerts"
"Blackmore's Night",4732,1306,"Country and Folk"
"Blackout",10349,1310,"Other Concerts"
"Blackpool Lights",9559,1310,"Other Concerts"
"Blackstreet",9418,1310,"Other Concerts"
"Blaine Larsen",6812,1306,"Country and Folk"
"Blake Shelton",5852,1306,"Country and Folk"
"Blaqk Audio",14005,1310,"Other Concerts"
"Blaze Ya Dead Homie",10212,1310,"Other Concerts"
"Blazin' Saddles",13513,1310,"Other Concerts"
"Bleed the Dream",8283,1310,"Other Concerts"
"Bleeding Through",7289,1310,"Other Concerts"
"Bless You Boys",14157,1310,"Other Concerts"
"Bleu Edmondson Band",10062,1310,"Other Concerts"
"BLI Winter Jam",2259,1310,"Other Concerts"
"Blind Boys of Alabama",4042,1313,"R&B"
"Blind Date",90,1310,"Other Concerts"
"Blind Guardian",9940,1310,"Other Concerts"
"Blind Melon",14241,1310,"Other Concerts"
"Blinded Black",12534,1310,"Other Concerts"
"Blindside",7439,1310,"Other Concerts"
"Bling Kong",12458,1310,"Other Concerts"
"Blink 182",961,1310,"Other Concerts"
"Blink Festival",13740,1310,"Other Concerts"
"Blitz",11761,1310,"Other Concerts"
"Blitz 9th Anniversary Bash",1824,1307,"Festivals and Special Shows"
"Blitzen Trapper",14741,1310,"Other Concerts"
"Blizzard of Oz",9620,1310,"Other Concerts"
"Bloc Party",7197,1301,"Alternative Rock"
"Block Party",3953,1310,"Other Concerts"
"Blockbuster Teen Fest",3135,1310,"Other Concerts"
"Blonde Redhead",12459,1310,"Other Concerts"
"Blondie",91,1310,"Other Concerts"
"Blood On the Wall",8752,1310,"Other Concerts"
"Blood Sweat & Tears",962,1303,"Blues and Jazz"
"Bloodhound Gang",1387,1310,"Other Concerts"
"Blossom BBQ & Music Fest",9651,1310,"Other Concerts"
"Blossom Festival Band",7398,1310,"Other Concerts"
"Blossom Festival Orchestra",7399,1305,"Classical and Orchestra"
"Blowfly",13208,1310,"Other Concerts"
"BLT III New Years Eve",12159,1310,"Other Concerts"
"Blue Cheer",9461,1310,"Other Concerts"
"Blue Collar",11703,1310,"Other Concerts"
"Blue Diamond",12404,1310,"Other Concerts"
"Blue Highway",8733,1310,"Other Concerts"
"Blue Lunch",13130,1310,"Other Concerts"
"Blue Mountain",14977,1310,"Other Concerts"
"Blue Night Special",10664,1310,"Other Concerts"
"Blue October",4561,1301,"Alternative Rock"
"Blue Oyster Cult",93,1308,"Hard Rock"
"Blue Rodeo",1999,1306,"Country and Folk"
"Blue Scholars",11253,1310,"Other Concerts"
"Blue Vinyl",9036,1310,"Other Concerts"
"Bluegrass Festival",2835,1310,"Other Concerts"
"Bluegrass Nights",8396,1303,"Blues and Jazz"
"Blueground Undergrass",13884,1310,"Other Concerts"
"Bluehouse",11159,1310,"Other Concerts"
"Blues at The Lake",4470,1310,"Other Concerts"
"Blues Bash",8648,1310,"Other Concerts"
"Blues Blast",14771,1310,"Other Concerts"
"Blues Boyz",11887,1310,"Other Concerts"
"Blues Brothers",3423,1310,"Other Concerts"
"Blues Brothers Revival",11762,1310,"Other Concerts"
